student_id,lecture_watch_pct,checklist_pct,attended_live_class,attended_group_discussion,qa_participation_pct,dropout,recommended_activities
S747,73,82,0,1,8,0,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S748,54,74,1,1,62,1,Increase your lecture video completion to at least 80% to strengthen understanding.
S749,57,68,1,1,0,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S750,41,83,1,1,42,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S751,51,16,1,1,73,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S752,42,77,0,1,54,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S753,50,53,1,1,98,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S754,91,32,0,0,75,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S755,51,74,1,0,33,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S756,100,89,1,1,50,1,Participate more in Q&A to clarify doubts and boost retention.
S757,79,62,1,0,48,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S758,73,82,1,1,10,0,Participate more in Q&A to clarify doubts and boost retention.
S759,52,94,1,1,26,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S760,84,88,1,0,35,0,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S761,58,94,1,0,0,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S762,72,78,1,0,51,0,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S763,100,66,0,1,43,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S764,68,36,1,0,8,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S765,92,60,0,1,60,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S766,55,49,1,0,67,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S767,69,100,1,0,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S768,100,61,1,1,41,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S769,57,67,1,0,64,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S770,100,74,1,1,67,0,"Good Job, You did Well in the Week. Keep the momentum"
S771,84,65,0,1,57,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S772,58,95,0,1,29,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S773,82,53,1,1,56,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S774,89,68,1,0,79,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S775,82,51,0,0,35,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S776,38,41,1,1,100,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S777,55,53,0,0,36,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S778,65,64,0,0,50,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S779,68,57,0,1,33,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S780,82,52,1,0,55,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S781,73,39,1,1,6,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S782,43,63,1,0,36,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S783,77,37,1,1,22,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S784,82,78,0,1,53,0,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S785,81,66,1,1,74,1,Make sure to complete all checklist items to stay on track.
S786,91,38,1,0,66,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S787,86,59,0,1,0,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S788,79,51,0,1,100,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S789,68,70,0,1,57,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S790,36,89,0,0,30,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S791,78,31,1,1,53,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S792,74,67,1,1,54,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S793,75,62,0,1,33,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S794,44,77,1,1,54,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S795,48,68,1,0,34,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S796,91,51,1,0,39,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S797,69,59,1,1,32,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S798,83,50,0,1,14,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S799,70,84,1,0,53,1,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S800,70,65,1,1,64,0,Make sure to complete all checklist items to stay on track.
S801,88,99,1,0,62,1,Join group discussions to improve collaboration and communication skills.
S802,59,63,1,0,70,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S803,71,52,1,0,58,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S804,60,37,1,1,36,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S805,61,32,0,1,70,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S806,63,36,1,0,16,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S807,74,69,1,1,27,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S808,60,74,1,0,25,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S809,95,36,1,1,77,0,Make sure to complete all checklist items to stay on track.
S810,52,81,1,0,73,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S811,66,56,0,1,62,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S812,61,67,1,1,76,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S813,98,94,0,1,28,0,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S814,73,81,1,0,58,0,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S815,90,60,1,0,46,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S816,40,48,1,1,71,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S817,75,26,0,1,47,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S818,87,52,1,0,40,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S819,71,61,1,1,63,0,Make sure to complete all checklist items to stay on track.
S820,91,47,1,1,71,0,Make sure to complete all checklist items to stay on track.
S821,59,62,1,1,33,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S822,98,66,1,1,48,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S823,100,60,1,1,23,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S824,62,53,1,1,0,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S825,61,68,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S826,99,72,1,1,65,1,"Good Job, You did Well in the Week. Keep the momentum"
S827,100,45,0,1,56,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S828,59,90,0,1,1,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S829,61,63,0,1,41,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S830,64,65,1,0,0,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S831,43,77,1,1,84,0,Increase your lecture video completion to at least 80% to strengthen understanding.
S832,51,69,1,1,22,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S833,49,82,1,1,81,0,Increase your lecture video completion to at least 80% to strengthen understanding.
S834,54,70,1,1,73,0,Increase your lecture video completion to at least 80% to strengthen understanding.
S835,69,53,1,1,27,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S836,74,71,1,1,21,0,Participate more in Q&A to clarify doubts and boost retention.
S837,100,44,1,0,58,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S838,50,66,0,1,28,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S839,89,64,1,0,52,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S840,65,61,1,1,37,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S841,69,62,1,1,5,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S842,83,31,1,1,0,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S843,47,55,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S844,77,66,0,1,35,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S845,73,67,0,0,36,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S846,79,46,1,1,67,1,Make sure to complete all checklist items to stay on track.
S847,75,87,0,0,79,0,Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S848,100,49,0,0,43,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S849,57,82,0,1,41,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S850,59,72,0,1,62,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.
S851,57,53,1,1,16,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S852,58,96,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S853,57,43,1,1,63,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S854,93,81,1,1,67,0,"Good Job, You did Well in the Week. Keep the momentum"
S855,98,83,0,1,1,1,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S856,58,52,1,1,30,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S857,53,90,0,0,28,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S858,79,60,0,0,52,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S859,58,70,0,0,62,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S860,82,69,0,1,87,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S861,74,62,1,1,37,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S862,39,79,1,1,37,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S863,100,79,1,1,78,0,"Good Job, You did Well in the Week. Keep the momentum"
S864,100,33,1,1,57,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S865,57,88,1,0,81,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S866,62,35,1,0,57,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S867,75,83,0,1,21,1,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S868,76,85,1,1,16,1,Participate more in Q&A to clarify doubts and boost retention.
S869,83,45,1,1,11,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S870,100,57,1,1,66,1,Make sure to complete all checklist items to stay on track.
S871,66,45,1,1,79,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S872,54,61,1,1,96,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S873,42,59,0,1,71,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S874,55,79,1,0,79,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S875,69,88,0,1,35,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S876,100,90,1,0,21,1,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S877,59,54,0,1,71,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S878,74,61,1,1,60,0,Make sure to complete all checklist items to stay on track.
S879,69,34,1,1,52,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S880,93,50,1,1,59,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S881,100,82,0,1,58,1,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S882,59,94,1,0,82,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S883,60,42,1,0,82,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S884,90,54,0,1,63,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S885,83,64,0,1,71,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S886,100,70,1,0,62,0,Join group discussions to improve collaboration and communication skills.
S887,81,50,0,1,38,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S888,62,72,1,1,68,1,Increase your lecture video completion to at least 80% to strengthen understanding.
S889,81,56,1,1,15,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S890,92,64,1,0,76,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S891,86,74,0,0,20,0,Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S892,80,65,0,1,57,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S893,91,57,1,0,28,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S894,93,63,1,0,63,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S895,97,63,1,1,49,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S896,82,58,0,1,10,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S897,66,60,0,1,60,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S898,72,93,1,0,35,0,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S899,94,75,0,1,72,0,Attend live classes to get real-time support and stay engaged.
S900,53,59,0,0,50,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S901,77,77,1,1,59,0,Participate more in Q&A to clarify doubts and boost retention.
S902,62,58,1,0,26,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S903,70,86,1,1,35,1,Participate more in Q&A to clarify doubts and boost retention.
S904,95,71,1,1,38,1,Participate more in Q&A to clarify doubts and boost retention.
S905,73,63,1,0,71,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S906,70,73,1,0,91,0,Join group discussions to improve collaboration and communication skills.
S907,42,36,0,0,29,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S908,84,44,1,1,76,0,Make sure to complete all checklist items to stay on track.
S909,82,43,1,0,0,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S910,100,67,1,1,20,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S911,63,96,1,1,26,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S912,74,100,1,1,16,0,Participate more in Q&A to clarify doubts and boost retention.
S913,74,76,1,1,10,0,Participate more in Q&A to clarify doubts and boost retention.
S914,100,74,1,1,60,1,"Good Job, You did Well in the Week. Keep the momentum"
S915,68,32,1,0,44,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S916,75,55,1,1,59,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S917,82,50,1,0,67,0,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S918,73,53,0,1,56,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S919,61,61,1,1,66,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S920,73,56,1,1,48,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S921,91,29,0,0,20,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S922,49,78,1,0,76,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S923,72,45,1,0,35,1,Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S924,55,69,0,0,26,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S925,93,100,1,1,45,0,Participate more in Q&A to clarify doubts and boost retention.
S926,39,48,1,1,27,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S927,58,19,0,0,39,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S928,77,59,0,1,58,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S929,100,84,0,1,58,0,Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S930,68,100,1,1,27,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S931,58,42,1,1,37,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S932,100,73,1,1,76,0,"Good Job, You did Well in the Week. Keep the momentum"
S933,41,56,1,1,62,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S934,26,63,1,1,100,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S935,78,100,1,1,79,0,"Good Job, You did Well in the Week. Keep the momentum"
S936,59,37,0,1,78,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S937,49,69,1,1,15,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S938,84,73,1,0,69,0,Join group discussions to improve collaboration and communication skills.
S939,74,84,1,1,48,1,Participate more in Q&A to clarify doubts and boost retention.
S940,58,66,1,1,36,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S941,44,70,1,0,54,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S942,87,57,1,1,73,0,Make sure to complete all checklist items to stay on track.
S943,83,69,1,1,62,1,Make sure to complete all checklist items to stay on track.
S944,68,58,1,0,28,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S945,100,76,0,1,68,0,Attend live classes to get real-time support and stay engaged.
S946,48,58,0,0,34,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S947,39,71,1,0,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S948,56,64,1,0,42,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S949,69,85,0,1,44,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S950,74,64,0,1,69,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S951,65,33,1,1,23,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
